4,35.50383584810126,138.28432594936712,40.512215,141.488373
4,35.50383584810126,138.28432594936712,36.146191,137.252197
4,35.50383584810126,138.28432594936712,36.573943,139.855101
4,35.50383584810126,138.28432594936712,15.165428,145.714893
4,35.50383584810126,138.28432594936712,43.11567,141.375001
4,35.50383584810126,138.28432594936712,13.502782,144.794739
4,35.50383584810126,138.28432594936712,35.642496,139.518356
4,35.50383584810126,138.28432594936712,35.76172,139.841402
4,35.50383584810126,138.28432594936712,35.902654,137.528718
4,35.50383584810126,138.28432594936712,34.66,133.916667
4,35.50383584810126,138.28432594936712,34.672709,135.495742
4,35.50383584810126,138.28432594936712,35.011121,136.644302
4,35.50383584810126,138.28432594936712,33.901686,132.733647
4,35.50383584810126,138.28432594936712,34.814395,137.270102
4,35.50383584810126,138.28432594936712,35.632798,139.879674
4,35.50383584810126,138.28432594936712,36.185075,139.053303
4,35.50383584810126,138.28432594936712,36.060923,136.500559
4,35.50383584810126,138.28432594936712,37.06623,140.938022
4,35.50383584810126,138.28432594936712,36.060923,136.500559
4,35.50383584810126,138.28432594936712,33.566667,133.548333
4,35.50383584810126,138.28432594936712,42.921667,143.211667
4,35.50383584810126,138.28432594936712,35.508051,139.553431
4,35.50383584810126,138.28432594936712,34.687217,135.503803
4,35.50383584810126,138.28432594936712,34.683145,135.828318
4,35.50383584810126,138.28432594936712,36.060923,136.500559
4,35.50383584810126,138.28432594936712,35.691419,139.700068
4,35.50383584810126,138.28432594936712,43.931783,141.63641
4,35.50383584810126,138.28432594936712,35.68287,139.914233
4,35.50383584810126,138.28432594936712,35.683333,139.483333
4,35.50383584810126,138.28432594936712,34.777609,135.624659
4,35.50383584810126,138.28432594936712,34.382037,135.291461
4,35.50383584810126,138.28432594936712,35.707061,139.636335
4,35.50383584810126,138.28432594936712,35.400094,139.597787
4,35.50383584810126,138.28432594936712,35.710122,139.80961
4,35.50383584810126,138.28432594936712,34.598398,135.619295
4,35.50383584810126,138.28432594936712,35.731861,139.766663
4,35.50383584810126,138.28432594936712,34.435815,135.373796
4,35.50383584810126,138.28432594936712,35.867092,139.791766
4,35.50383584810126,138.28432594936712,33.901686,132.733647
4,35.50383584810126,138.28432594936712,35.4,136.761667
4,35.50383584810126,138.28432594936712,36.640253,140.681732
4,35.50383584810126,138.28432594936712,43.055142,141.356135
4,35.50383584810126,138.28432594936712,34.967096,135.772691
4,35.50383584810126,138.28432594936712,35.69796,139.446376
4,35.50383584810126,138.28432594936712,36.393527,139.218962
4,35.50383584810126,138.28432594936712,35.011111,135.794167
4,35.50383584810126,138.28432594936712,35.578209,139.572507
4,35.50383584810126,138.28432594936712,35.669606,139.809357
4,35.50383584810126,138.28432594936712,35.741868,139.604966
4,35.50383584810126,138.28432594936712,34.719803,135.487431
4,35.50383584810126,138.28432594936712,34.596667,135.6
4,35.50383584810126,138.28432594936712,42.833169,141.619552
4,35.50383584810126,138.28432594936712,43.065509,141.497369
4,35.50383584810126,138.28432594936712,34.394424,135.344925
4,35.50383584810126,138.28432594936712,36.578885,139.926915
4,35.50383584810126,138.28432594936712,35.183643,136.881464
4,35.50383584810126,138.28432594936712,43.160629,141.396317
4,35.50383584810126,138.28432594936712,37.925214,139.044559
4,35.50383584810126,138.28432594936712,35.829628,139.702906
4,35.50383584810126,138.28432594936712,35.338469,134.855464
4,35.50383584810126,138.28432594936712,34.971191,136.867947
4,35.50383584810126,138.28432594936712,34.391726,132.356832
4,35.50383584810126,138.28432594936712,34.967096,135.772691
4,35.50383584810126,138.28432594936712,35.433333,139.386667
4,35.50383584810126,138.28432594936712,35.450049,140.331454
4,35.50383584810126,138.28432594936712,39.713375,141.167917
4,35.50383584810126,138.28432594936712,34.918333,137.193333
4,35.50383584810126,138.28432594936712,35.69149,139.975687
4,35.50383584810126,138.28432594936712,33.901686,132.733647
4,35.50383584810126,138.28432594936712,36.060923,136.500559
4,35.50383584810126,138.28432594936712,35.456667,133.065
4,35.50383584810126,138.28432594936712,36.060923,136.500559
4,35.50383584810126,138.28432594936712,35.437088,139.430405
4,35.50383584810126,138.28432594936712,36.060923,136.500559
4,35.50383584810126,138.28432594936712,43.00926,144.404778
4,35.50383584810126,138.28432594936712,13.554666,144.849421
4,35.50383584810126,138.28432594936712,35.795556,139.730278
4,35.50383584810126,138.28432594936712,34.769203,137.391464
4,35.50383584810126,138.28432594936712,36.060923,136.500559
16,-27.609768019230767,-51.427054884615394,-24.741974,-53.728784
16,-27.609768019230767,-51.427054884615394,-29.361568,-49.80928
16,-27.609768019230767,-51.427054884615394,-25.067298,-50.130714
16,-27.609768019230767,-51.427054884615394,-31.777623,-52.340571
16,-27.609768019230767,-51.427054884615394,-25.392556,-57.359803
16,-27.609768019230767,-51.427054884615394,-29.170799,-51.172302
16,-27.609768019230767,-51.427054884615394,-27.541897,-48.499304
16,-27.609768019230767,-51.427054884615394,-24.28317,-53.840504
16,-27.609768019230767,-51.427054884615394,-25.557279,-49.192861
16,-27.609768019230767,-51.427054884615394,-31.342233,-54.098947
16,-27.609768019230767,-51.427054884615394,-25.338663,-57.623921
16,-27.609768019230767,-51.427054884615394,-29.618762,-52.177175
16,-27.609768019230767,-51.427054884615394,-29.89828,-51.188462
16,-27.609768019230767,-51.427054884615394,-25.445156,-56.439883
16,-27.609768019230767,-51.427054884615394,-26.405438,-54.585276
16,-27.609768019230767,-51.427054884615394,-25.290049,-57.62116
16,-27.609768019230767,-51.427054884615394,-25.525427,-48.506573
16,-27.609768019230767,-51.427054884615394,-26.926726,-48.937385
16,-27.609768019230767,-51.427054884615394,-29.830554,-51.163258
16,-27.609768019230767,-51.427054884615394,-27.589178,-48.554727
16,-27.609768019230767,-51.427054884615394,-31.306343,-54.063775
16,-27.609768019230767,-51.427054884615394,-30.157372,-51.223752
16,-27.609768019230767,-51.427054884615394,-27.139598,-55.414626
16,-27.609768019230767,-51.427054884615394,-23.355058,-52.811442
16,-27.609768019230767,-51.427054884615394,-23.776721,-53.295665
16,-27.609768019230767,-51.427054884615394,-25.510291,-49.184786
16,-27.609768019230767,-51.427054884615394,-23.316805,-51.220685
16,-27.609768019230767,-51.427054884615394,-23.316824,-51.220771
16,-27.609768019230767,-51.427054884615394,-30.06594,-51.160413
16,-27.609768019230767,-51.427054884615394,-26.638385,-48.688758
16,-27.609768019230767,-51.427054884615394,-26.275705,-48.811656
16,-27.609768019230767,-51.427054884615394,-25.272591,-57.604971
16,-27.609768019230767,-51.427054884615394,-25.012195,-57.549631
16,-27.609768019230767,-51.427054884615394,-29.727946,-52.424929
16,-27.609768019230767,-51.427054884615394,-30.0489,-51.13899
